002199.SZ,CNE1000008Q9,6108000000000000,6108030000000000,1000004607000000,b10p000000000000,b10p030000000000,b10p030100000000
002200.SZ,CNE1000008R7,6106020000000000,1000012551000000,1000012553000000,b10k000000000000,b10k030000000000,b10k030100000000
002201.SZ,CNE1000008T3,6103000000000000,6103040000000000,1000004595000000,b108000000000000,b108030000000000,b108030100000000
002202.SZ,CNE1000008S5,6107010000000000,6107010300000000,1000012569000000,b10b000000000000,b10b030000000000,b10b030100000000
002203.SZ,CNE1000008X5,6105000000000000,1000012617000000,6105020300000000,b103000000000000,b103020000000000,b103020100000000
002204.SZ,CNE1000008Y3,6107000000000000,6107020000000000,6107020200000000,b10a000000000000,b10a030000000000,b10a030400000000
002205.SZ,CNE100000908,6106010000000000,6106010400000000,1000004600000000,b108000000000000,b108030000000000,b108030200000000
002206.SZ,CNE100000916,6103000000000000,6103020000000000,6103020100000000,b101000000000000,b101020000000000,b101020500000000
002207.SZ,CNE100000932,6102000000000000,1000004582000000,1000004589000000,b10a000000000000,b10a020000000000,b10a020100000000
002208.SZ,CNE100000940,6118000000000000,6118010000000000,6118010100000000,b10n000000000000,b10n010000000000,b10n010100000000
002209.SZ,CNE100000965,6107000000000000,6107040000000000,6107040600000000,b10a000000000000,b10a020000000000,b10a020300000000
002210.SZ,CNE100000973,6117000000000000,6117080000000000,6117080100000000,b10o000000000000,b10o020000000000,b10o020200000000
002211.SZ,CNE100000999,6103000000000000,6103040000000000,6103040900000000,b106000000000000,b106030000000000,b106030500000000
002212.SZ,CNE1000009B9,6107010000000000,1000012574000000,1000012578000000,b10b000000000000,b10b020000000000,b10b020100000000
002213.SZ,CNE1000009C7,1000012588000000,6109030000000000,6109030100000000,b10d000000000000,b10d030000000000,b10d030100000000
002214.SZ,CNE1000009G8,6108000000000000,6108020000000000,6108020100000000,b10c000000000000,b10c030000000000,b10c030100000000
002215.SZ,CNE1000009H6,6103000000000000,6103040000000000,6103040300000000,b106000000000000,b106010000000000,b106010500000000
002216.SZ,CNE1000009J2,6112000000000000,1000004584000000,1000004617000000,b10j000000000000,b10j030000000000,b10j030400000000
002217.SZ,CNE1000009K0,6108000000000000,6108040000000000,6108040100000000,b10p000000000000,b10p030000000000,b10p030100000000
002218.SZ,CNE1000009M6,6107010000000000,6107010300000000,1000012570000000,b10b000000000000,b10b030000000000,b10b030300000000
002219.SZ,CNE1000009R5,6115000000000000,6115060000000000,6115060100000000,b10i000000000000,b10i020000000000,b10i020200000000
002221.SZ,CNE1000009S3,6103000000000000,6103050000000000,6103050100000000,b101000000000000,b101020000000000,b101020500000000
002222.SZ,CNE1000009V7,6108000000000000,6108030000000000,1000004607000000,b10p000000000000,b10p030000000000,b10p030100000000
002223.SZ,CNE1000009X3,6115000000000000,6115030000000000,6115030100000000,b10i000000000000,b10i040000000000,b10i040200000000
002224.SZ,CNE100000B08,6103000000000000,6103070000000000,6103070200000000,b106000000000000,b106040000000000,b106040500000000
002225.SZ,CNE100000B16,6106010000000000,6106010400000000,1000004599000000,b108000000000000,b108030000000000,b108030200000000
002226.SZ,CNE100000B57,6103000000000000,6103040000000000,6103040700000000,b106000000000000,b106040000000000,b106040200000000
002227.SZ,CNE100000B32,6107010000000000,6107010300000000,1000012572000000,b10b000000000000,b10b020000000000,b10b020200000000
002228.SZ,CNE100000B40,6114000000000000,6114010000000000,6114010100000000,b109000000000000,b109020000000000,b109020200000000
002229.SZ,CNE100000B65,6114000000000000,6114010000000000,6114010100000000,b109000000000000,b109020000000000,b109020100000000
002230.SZ,CNE100000B81,1000012601000000,6122020000000000,1000012602000000,b10q000000000000,b10q030000000000,b10q030100000000
002231.SZ,CNE100000B99,1000012611000000,6110020000000000,6110020400000000,b10q000000000000,b10q020000000000,b10q020400000000
002232.SZ,CNE100000B73,1000012601000000,6122020000000000,1000012603000000,b10r000000000000,b10r020000000000,b10r020200000000
002233.SZ,CNE100000BC9,6106010000000000,6106010200000000,1000012546000000,b108000000000000,b108010000000000,b108010100000000
002234.SZ,CNE100000BF2,6101000000000000,1000004580000000,1000004587000000,b10k000000000000,b10k020000000000,b10k020300000000
002235.SZ,CNE100000BD7,6114000000000000,6114030000000000,6114030100000000,b109000000000000,b109010000000000,b109010100000000
002236.SZ,CNE100000BJ4,1000012601000000,6110010000000000,6110010100000000,b10p000000000000,b10p020000000000,b10p020100000000
002237.SZ,CNE100000BH8,6105000000000000,6105020500000000,1000012540000000,b103000000000000,b103010000000000,b103010100000000
002238.SZ,CNE100000BM8,6122010000000000,1000012604000000,6122040400000000,b10s000000000000,b10s010000000000,b10s010200000000
002239.SZ,CNE100000BL0,6113000000000000,6113020000000000,1000004621000000,b10h000000000000,1000009979000000,1000009984000000
002240.SZ,CNE100000BN6,6114000000000000,6114020000000000,6114020200000000,b103000000000000,b103030000000000,b103030100000000
002241.SZ,CNE100000BP1,6108000000000000,1000004583000000,1000004610000000,b10p000000000000,b10p030000000000,b10p030100000000
002242.SZ,CNE100000BQ9,6111000000000000,6111010000000000,6111010400000000,b10g000000000000,b10g030000000000,b10g030100000000
002243.SZ,CNE100000BR7,6114000000000000,6114010000000000,6114010100000000,b109000000000000,b109020000000000,b109020200000000
002244.SZ,CNE100000BS5,6118000000000000,6118010000000000,6118010100000000,b10n000000000000,b10n010000000000,b10n010100000000
002245.SZ,CNE100000BT3,6117000000000000,6117080000000000,6117080100000000,b10o000000000000,b10o020000000000,b10o020200000000
002246.SZ,CNE100000BW7,6103000000000000,6103040000000000,1000004594000000,b106000000000000,b106040000000000,b106040200000000
002247.SZ,CNE100000BX5,6114000000000000,6114020000000000,6114020300000000,b108000000000000,b108030000000000,b108030200000000
002248.SZ,CNE100000BZ0,6107000000000000,6107020000000000,6107020100000000,b10a000000000000,b10a030000000000,b10a030200000000
002249.SZ,CNE100000C07,6107010000000000,6107010100000000,1000012563000000,b10a000000000000,b10a030000000000,b10a030500000000
002250.SZ,CNE100000C15,6103000000000000,6103040000000000,6103040300000000,b106000000000000,b106030000000000,b106030800000000
002251.SZ,CNE100000C23,6120000000000000,1000012591000000,1000012593000000,b10e000000000000,b10e010000000000,b10e010200000000
002252.SZ,CNE100000C31,6115000000000000,6115020000000000,6115020100000000,b10i000000000000,b10i030000000000,b10i030100000000
002253.SZ,CNE100000C49,1000012601000000,6122020000000000,1000012602000000,b10r000000000000,b10r020000000000,b10r020200000000
002254.SZ,CNE100000C56,6103000000000000,6103020000000000,6103020500000000,b101000000000000,b101020000000000,b101020500000000
002255.SZ,CNE100000C64,6107010000000000,6107010300000000,1000012571000000,b10a000000000000,b10a030000000000,b10a030100000000
002256.SZ,CNE100000C72,6103000000000000,6103040000000000,6103040500000000,b106000000000000,b106040000000000,b106040300000000
002258.SZ,CNE100000C98,6103000000000000,6103040000000000,6103040300000000,b106000000000000,b106010000000000,b106010500000000
002259.SZ,CNE100000CC7,6114000000000000,6114020000000000,6114020200000000,b10k000000000000,b10k030000000000,b10k030100000000
002260.SZ,CNE100000CD5,6111000000000000,6111010000000000,6111010400000000,b10g000000000000,b10g030000000000,b10g030100000000
002261.SZ,CNE100000CF0,6122010000000000,1000012608000000,1000012609000000,b10q000000000000,b10q030000000000,b10q030100000000
002262.SZ,CNE100000CG8,6115000000000000,6115010000000000,6115010200000000,b10i000000000000,b10i010000000000,b10i010200000000
002263.SZ,CNE100000CH6,6114000000000000,6114010000000000,6114010100000000,b106000000000000,b106040000000000,b106040600000000
002264.SZ,CNE100000CJ2,6120000000000000,1000012591000000,1000012593000000,b10e000000000000,b10e010000000000,b10e010200000000
002265.SZ,CNE100000CK0,1000012588000000,6109030000000000,6109030100000000,b10d000000000000,b10d030000000000,b10d030100000000
002266.SZ,CNE100000CL8,6107010000000000,6107010300000000,1000012573000000,b10b000000000000,b10b010000000000,b10b010100000000
002267.SZ,CNE100000CN4,6116000000000000,6116030000000000,6116030100000000,b104000000000000,b104020000000000,b104020300000000
002268.SZ,CNE100000CM6,1000012601000000,6122020000000000,1000012602000000,b10r000000000000,b10r010000000000,b10r010200000000
002269.SZ,CNE100000CQ7,6113000000000000,6113020000000000,1000004622000000,b10h000000000000,1000009980000000,1000009986000000
002270.SZ,CNE100000CR5,6107000000000000,6107020000000000,6107020100000000,b10a000000000000,b10a030000000000,b10a030200000000
002271.SZ,CNE100000CS3,6106010000000000,6106010400000000,1000012548000000,b108000000000000,b108030000000000,b108030200000000
002272.SZ,CNE100000CV7,6107000000000000,6107020000000000,6107020200000000,b10a000000000000,b10a030000000000,b10a030100000000
002273.SZ,CNE100000CT1,6108000000000000,6108040000000000,1000004609000000,b10p000000000000,b10p030000000000,b10p030100000000
002274.SZ,CNE100000CW5,6103000000000000,6103040000000000,1000004596000000,b106000000000000,b106010000000000,b106010100000000
002275.SZ,CNE100000DY9,6115000000000000,6115050000000000,6115050100000000,b10i000000000000,b10i020000000000,b10i020200000000
002276.SZ,CNE100000DZ6,6107010000000000,1000012574000000,1000012578000000,b10b000000000000,b10b020000000000,b10b020100000000
002277.SZ,CNE100000F12,6120000000000000,1000012591000000,1000012592000000,b10e000000000000,b10e010000000000,b10e010100000000
002278.SZ,CNE100000F53,6107000000000000,6107040000000000,6107040500000000,b10a000000000000,b10a020000000000,b10a020100000000
002279.SZ,CNE000001QL7,1000012601000000,6122020000000000,1000012602000000,b10r000000000000,b10r020000000000,b10r020100000000
002280.SZ,CNE100000F95,1000012601000000,6122020000000000,1000012603000000,b10r000000000000,b10r020000000000,b10r020200000000
002281.SZ,CNE100000F87,1000012611000000,6110020000000000,6110020300000000,b10q000000000000,b10q020000000000,b10q020500000000
002282.SZ,CNE100000F61,6107000000000000,6107020000000000,6107020300000000,b10a000000000000,b10a060000000000,b10a060100000000
002283.SZ,CNE100000F79,1000012588000000,6109030000000000,6109030100000000,b10d000000000000,b10d030000000000,b10d030100000000
002284.SZ,CNE100000FJ5,1000012588000000,6109030000000000,6109030100000000,b10d000000000000,b10d030000000000,b10d030100000000
002285.SZ,CNE100000FK3,6118000000000000,6118010000000000,6118010100000000,b10n000000000000,b10n020000000000,b10n020100000000
002286.SZ,CNE100000FL1,6101000000000000,6101020000000000,1000004586000000,b10k000000000000,b10k010000000000,b10k010300000000
002287.SZ,CNE100000FM9,6115000000000000,6115050000000000,6115050100000000,b10i000000000000,b10i020000000000,b10i020200000000
002288.SZ,CNE100000FP2,6108000000000000,6108030000000000,1000004606000000,b10p000000000000,b10p030000000000,b10p030100000000
002289.SZ,CNE100000FQ0,6108000000000000,6108040000000000,6108040100000000,b10p000000000000,b10p030000000000,b10p030100000000
002290.SZ,CNE100000FR8,6111000000000000,6111010000000000,6111010500000000,b10g000000000000,b10g010000000000,b10g010100000000
002291.SZ,CNE100000FS6,6113000000000000,6113020000000000,1000004623000000,b10h000000000000,1000009980000000,1000009986000000
002292.SZ,CNE100000FT4,6122010000000000,1000012604000000,6122010200000000,b10s000000000000,b10s010000000000,b10s010300000000
002293.SZ,CNE100000FV0,6113000000000000,6113020000000000,1000004624000000,b10h000000000000,1000009980000000,1000009989000000
002294.SZ,CNE100000FW8,6115000000000000,6115010000000000,6115010200000000,b10i000000000000,b10i010000000000,b10i010200000000
002295.SZ,CNE100000FY4,6105000000000000,1000012617000000,6105020300000000,b103000000000000,b103020000000000,b103020100000000
002296.SZ,CNE100000FZ1,1000012601000000,6122020000000000,1000012603000000,b10q000000000000,b10q020000000000,b10q020200000000
002297.SZ,CNE100000G03,1000012579000000,1000012583000000,1000012584000000,b105000000000000,b105020000000000,b105020100000000
002298.SZ,CNE100000G11,6107010000000000,1000012574000000,1000012576000000,b10b000000000000,b10b020000000000,b10b020100000000
002299.SZ,CNE100000G78,6101000000000000,1000004580000000,1000004587000000,b10k000000000000,b10k020000000000,b10k020300000000
002300.SZ,CNE100000G86,6107010000000000,1000012574000000,1000012578000000,b10b000000000000,b10b020000000000,b10b020200000000
002301.SZ,CNE100000G94,6114000000000000,6114020000000000,1000004627000000,b109000000000000,b109020000000000,b109020300000000
002302.SZ,CNE100000H77,6106010000000000,6106010400000000,1000012548000000,b108000000000000,b108010000000000,b108010100000000
002303.SZ,CNE100000H85,6114000000000000,6114010000000000,6114010100000000,b109000000000000,b109020000000000,b109020200000000
002304.SZ,CNE100000HB8,6112000000000000,6112030000000000,6112030100000000,b10j000000000000,b10j010000000000,b10j010100000000
002305.SZ,CNE100000HC6,6118000000000000,6118010000000000,6118010100000000,b10n000000000000,b10n010000000000,b10n010200000000
002306.SZ,CNE100000HG7,6121000000000000,6121010000000000,6121010100000000,b10r000000000000,b10r030000000000,b10r030200000000
002307.SZ,CNE100000HH5,6106020000000000,1000004602000000,1000012555000000,b107000000000000,b107010000000000,b107010100000000
002308.SZ,CNE100000HL7,1000012601000000,6110010000000000,6110010100000000,b10r000000000000,b10r010000000000,b10r010200000000
002309.SZ,CNE100000HM5,6107010000000000,6107010300000000,1000012570000000,b10q000000000000,b10q020000000000,b10q020700000000
002310.SZ,CNE100000HN3,6106020000000000,1000012551000000,1000012553000000,b107000000000000,b107010000000000,b107010100000000
002311.SZ,CNE100000HP8,6101000000000000,6101040000000000,6101040100000000,b10k000000000000,b10k020000000000,b10k020100000000
002312.SZ,CNE100000HQ6,1000012601000000,6110010000000000,6110010100000000,b10r000000000000,b10r010000000000,b10r010200000000
002313.SZ,CNE100000HR4,1000012611000000,6110020000000000,6110020300000000,b10q000000000000,b10q020000000000,b10q020500000000
002314.SZ,CNE100000HS2,6106010000000000,6106010400000000,1000012548000000,b107000000000000,b107010000000000,b107010100000000
002315.SZ,CNE100000HT0,6122010000000000,1000012608000000,6122040100000000,b10s000000000000,b10s010000000000,b10s010400000000
002316.SZ,CNE100000HV6,1000012611000000,6110020000000000,6110020400000000,b10q000000000000,b10q020000000000,b10q020200000000
002317.SZ,CNE100000HW4,6115000000000000,6115050000000000,6115050100000000,b10i000000000000,b10i020000000000,b10i020200000000
002318.SZ,CNE100000HX2,6104000000000000,6104010000000000,6104010200000000,b105000000000000,b105020000000000,b105020100000000
002319.SZ,CNE100000HY0,6103000000000000,6103040000000000,6103040500000000,b106000000000000,b106040000000000,b106040700000000
002320.SZ,CNE100000HZ7,6117000000000000,6117060000000000,6117060100000000,b10o000000000000,b10o030000000000,b10o030100000000
002321.SZ,CNE100000J00,6101000000000000,1000004580000000,1000004587000000,b10k000000000000,b10k020000000000,b10k020300000000
002322.SZ,CNE100000J18,6107010000000000,1000012564000000,1000012565000000,b10b000000000000,b10b020000000000,b10b020200000000
002323.SZ,CNE100000J26,6107010000000000,1000012574000000,1000012576000000,b10b000000000000,b10b020000000000,b10b020200000000
002324.SZ,CNE100000J34,6103000000000000,6103060000000000,1000004592000000,b106000000000000,b106040000000000,b106040600000000
002325.SZ,CNE100000J42,6106020000000000,1000012550000000,1000012552000000,b107000000000000,b107020000000000,b107020100000000
002326.SZ,CNE100000J59,6103000000000000,6103040000000000,1000004597000000,b106000000000000,b106030000000000,b106030800000000
002327.SZ,CNE100000JP4,6113000000000000,6113020000000000,1000004624000000,b10h000000000000,1000009980000000,1000009989000000
002328.SZ,CNE100000JQ2,1000012588000000,6109030000000000,6109030100000000,b10d000000000000,b10d030000000000,b10d030100000000
002329.SZ,CNE100000JS8,6112000000000000,1000004584000000,1000004616000000,b10j000000000000,b10j030000000000,b10j030300000000
002330.SZ,CNE100000JT6,6112000000000000,1000004584000000,1000004614000000,b10j000000000000,b10j030000000000,b10j030100000000
002331.SZ,CNE100000JV2,1000012601000000,6122020000000000,1000012603000000,b10r000000000000,b10r020000000000,b10r020200000000
002332.SZ,CNE100000K64,6115000000000000,6115010000000000,6115010200000000,b10i000000000000,b10i010000000000,b10i010100000000
002333.SZ,CNE100000K56,6106010000000000,6106010400000000,1000012548000000,b108000000000000,b108030000000000,b108030200000000
002334.SZ,CNE100000K49,6107010000000000,1000012564000000,1000012566000000,b10b000000000000,b10b020000000000,b10b020100000000
002335.SZ,CNE100000K31,6107010000000000,6107010300000000,1000012572000000,b10q000000000000,b10q020000000000,b10q020100000000
002336.SZ,CNE100000K23,6120000000000000,1000012591000000,1000012593000000,b10e000000000000,b10e010000000000,b10e010200000000
002337.SZ,CNE100000K98,6107000000000000,6107040000000000,6107040700000000,b10a000000000000,b10a030000000000,b10a030500000000
002338.SZ,CNE100000K80,6107000000000000,6107030000000000,6107030100000000,b10c000000000000,b10c030000000000,b10c030100000000
002339.SZ,CNE100000KV0,6107010000000000,1000012564000000,1000012565000000,b10b000000000000,b10b020000000000,b10b020200000000
002340.SZ,CNE100000KT4,6105000000000000,6105010000000000,6105010100000000,b104000000000000,b104020000000000,b104020100000000
002341.SZ,CNE100000KS6,6116000000000000,6116020000000000,6116020100000000,b10p000000000000,b10p020000000000,b10p020100000000
002342.SZ,CNE100000KR8,6107000000000000,6107050000000000,6107050100000000,b10a000000000000,b10a060000000000,b10a060100000000
002343.SZ,CNE100000KQ0,6103000000000000,6103060000000000,1000004591000000,b106000000000000,b106030000000000,b106030700000000
002344.SZ,CNE100000KP2,6120000000000000,6120010300000000,1000012597000000,b10e000000000000,b10e020000000000,b10e020100000000
002345.SZ,CNE100000KZ1,6114000000000000,6114020000000000,1000004626000000,b10e000000000000,b10e010000000000,b10e010300000000
002346.SZ,CNE100000KY4,6106010000000000,6106010400000000,1000012548000000,b108000000000000,b108010000000000,b108010100000000
002347.SZ,CNE100000KX6,6107000000000000,6107020000000000,6107020200000000,b10a000000000000,b10a030000000000,b10a030400000000
002348.SZ,CNE100000L22,6114000000000000,6114020000000000,1000004627000000,b109000000000000,b109020000000000,b109020300000000
002349.SZ,CNE100000L14,6115000000000000,6115050000000000,6115050100000000,b10i000000000000,b10i020000000000,b10i020200000000
002350.SZ,CNE100000L06,6107010000000000,1000012574000000,1000012576000000,b10b000000000000,b10b020000000000,b10b020200000000
002351.SZ,CNE100000L71,6108000000000000,1000004583000000,1000004610000000,b10p000000000000,b10p020000000000,b10p020100000000
002352.SZ,CNE100000L63,6107000000000000,6107050000000000,6107050100000000,b10a000000000000,b10a060000000000,b10a060100000000
002353.SZ,CNE100000L55,6107000000000000,6107040000000000,6107040500000000,b10a000000000000,b10a020000000000,b10a020100000000
002354.SZ,CNE100000LB0,6122010000000000,1000012608000000,1000012609000000,b10s000000000000,b10s010000000000,b10s010400000000
002355.SZ,CNE100000LC8,1000012588000000,6109030000000000,6109030100000000,b10d000000000000,b10d030000000000,b10d030100000000
002356.SZ,CNE100000LD6,6107010000000000,1000012564000000,1000012567000000,b10b000000000000,b10b020000000000,b10b020200000000
002357.SZ,CNE100000LF1,6117000000000000,6117020000000000,6117020100000000,b10o000000000000,b10o010000000000,1000034813000000
002358.SZ,CNE100000LG9,6107010000000000,1000012574000000,1000012576000000,b10b000000000000,b10b020000000000,b10b020200000000
002359.SZ,CNE100000LH7,6107010000000000,1000012574000000,1000012578000000,b10q000000000000,b10q020000000000,b10q020500000000
002360.SZ,CNE100000LY2,6103000000000000,6103040000000000,6103040700000000,b106000000000000,b106040000000000,b106040200000000
002361.SZ,CNE100000LX4,6103000000000000,6103040000000000,6103040500000000,b106000000000000,b106020000000000,b106020600000000
002362.SZ,CNE100000LW6,1000012601000000,6122020000000000,1000012602000000,b10r000000000000,b10r020000000000,b10r020200000000
002363.SZ,CNE100000M13,1000012588000000,6109030000000000,6109030100000000,b10d000000000000,b10d030000000000,b10d030100000000
002364.SZ,CNE100000M05,6107010000000000,6107010300000000,1000012572000000,b10b000000000000,b10b020000000000,b10b020200000000
002365.SZ,CNE100000LZ9,6115000000000000,6115010000000000,6115010100000000,b10i000000000000,b10i010000000000,b10i010100000000
002366.SZ,CNE100000M21,6111000000000000,6111010000000000,6111010500000000,b10g000000000000,b10g010000000000,b10g010100000000
002367.SZ,CNE100000M39,6107000000000000,6107040000000000,1000004604000000,b10a000000000000,b10a010000000000,b10a010100000000
002368.SZ,CNE100000M47,1000012601000000,6122020000000000,1000012603000000,b10r000000000000,b10r020000000000,b10r020200000000
002369.SZ,CNE100000MN3,6108000000000000,1000004583000000,1000004610000000,b10p000000000000,b10p020000000000,b10p020100000000
002370.SZ,CNE100000MM5,6115000000000000,6115010000000000,6115010200000000,b10i000000000000,b10i010000000000,b10i010200000000
002371.SZ,CNE100000ML7,6108000000000000,6108010000000000,6108010300000000,b10p000000000000,b10p020000000000,b10p020100000000
002372.SZ,CNE100000MK9,6106010000000000,6106010400000000,1000004600000000,b108000000000000,b108030000000000,b108030200000000
002373.SZ,CNE100000MJ1,1000012601000000,6122020000000000,1000012603000000,b10r000000000000,b10r020000000000,b10r020200000000
002374.SZ,CNE100000MH5,6114000000000000,6114010000000000,6114010100000000,b109000000000000,b109020000000000,b109020200000000
002375.SZ,CNE100000M70,6106020000000000,1000012550000000,1000012552000000,b107000000000000,b107020000000000,b107020100000000
002376.SZ,CNE100000M62,1000012601000000,6110010000000000,6110010100000000,b10r000000000000,b10r010000000000,b10r010200000000
002377.SZ,CNE100000M54,6103000000000000,6103050000000000,6103050100000000,b101000000000000,b101020000000000,b101020500000000
002378.SZ,CNE100000MX2,6105000000000000,1000012541000000,1000012543000000,b103000000000000,b103030000000000,b103030100000000
002379.SZ,CNE100000MW4,6105000000000000,1000012617000000,6105020200000000,b103000000000000,b103020000000000,b103020500000000
002380.SZ,CNE100000MV6,1000012601000000,6122020000000000,1000012603000000,b10r000000000000,b10r020000000000,b10r020200000000
002381.SZ,CNE100000N04,6103000000000000,6103070000000000,6103070200000000,b106000000000000,b106040000000000,b106040500000000
002382.SZ,CNE100000MZ7,6103000000000000,6103060000000000,6103060100000000,b106000000000000,b106040000000000,b106040600000000
002383.SZ,CNE100000MY0,1000012601000000,6110010000000000,6110010100000000,b10r000000000000,b10r010000000000,b10r010200000000
002384.SZ,CNE100000N79,6108000000000000,1000004583000000,1000004611000000,b10a000000000000,b10a030000000000,b10a030400000000
002385.SZ,CNE100000N61,6101000000000000,6101040000000000,6101040100000000,b10k000000000000,b10k020000000000,b10k020100000000
002386.SZ,CNE100000N53,6103000000000000,6103030000000000,6103030200000000,b106000000000000,b106030000000000,b106030200000000
002387.SZ,CNE100000N46,6112000000000000,6112030000000000,6112030400000000,b10j000000000000,b10j020000000000,b10j020400000000
002388.SZ,CNE100000N38,6108000000000000,6108020000000000,6108020100000000,b10p000000000000,b10p010000000000,b10p010100000000
002389.SZ,CNE100000N20,6108000000000000,6108030000000000,1000004607000000,b10p000000000000,b10p030000000000,b10p030100000000
002390.SZ,CNE100000NG5,6115000000000000,6115060000000000,6115060100000000,b10i000000000000,b10i020000000000,b10i020200000000
002391.SZ,CNE100000NF7,6103000000000000,6103040000000000,6103040300000000,b106000000000000,b106010000000000,b106010500000000
002392.SZ,CNE100000NK7,6106010000000000,6106010400000000,1000004599000000,b108000000000000,b108030000000000,b108030200000000
002393.SZ,CNE100000NJ9,6115000000000000,6115010000000000,6115010200000000,b10i000000000000,b10i010000000000,b10i010200000000
002394.SZ,CNE100000NH3,6113000000000000,6113010000000000,6113010200000000,b10h000000000000,1000009979000000,1000009981000000
002395.SZ,CNE100000NQ4,6103000000000000,6103060000000000,1000004591000000,b106000000000000,b106030000000000,b106030700000000
002396.SZ,CNE100000QF0,1000012611000000,6110020000000000,6110020400000000,b10q000000000000,b10q020000000000,b10q020300000000
002397.SZ,CNE100000NR2,6113000000000000,6113020000000000,1000004624000000,b10h000000000000,1000009980000000,1000009989000000
002398.SZ,CNE100000NZ5,6106010000000000,6106010400000000,1000012548000000,b107000000000000,b107010000000000,b107010100000000
002399.SZ,CNE100000P02,6115000000000000,6115010000000000,6115010100000000,b10i000000000000,b10i010000000000,b10i010100000000
002400.SZ,CNE100000P10,6122010000000000,1000012607000000,1000004629000000,b10s000000000000,b10s010000000000,b10s010500000000
002401.SZ,CNE100000P28,1000012601000000,6122020000000000,1000012603000000,b10r000000000000,b10r020000000000,b10r020200000000
002402.SZ,CNE100000P51,6108000000000000,1000004583000000,1000004611000000,b10p000000000000,b10p030000000000,b10p030100000000
002403.SZ,CNE100000P36,6111000000000000,6111010000000000,6111010400000000,b10g000000000000,b10g030000000000,b10g030100000000
002404.SZ,CNE100000P44,6113000000000000,6113010000000000,6113010300000000,b10h000000000000,1000009979000000,1000009982000000
002405.SZ,CNE100000P69,1000012601000000,6122020000000000,1000012602000000,b10r000000000000,b10r020000000000,b10r020100000000
002406.SZ,CNE100000P77,1000012588000000,6109030000000000,6109030100000000,b10a000000000000,b10a030000000000,b10a030400000000
002407.SZ,CNE100000P85,6103000000000000,6103040000000000,1000004597000000,b106000000000000,b106030000000000,b106030400000000
002408.SZ,CNE100000P93,6103000000000000,6103040000000000,1000004594000000,b101000000000000,b101020000000000,b101020500000000
002409.SZ,CNE100000PG0,6103000000000000,6103040000000000,6103040900000000,b106000000000000,b106030000000000,b106030800000000
002410.SZ,CNE100000PH8,1000012601000000,6122020000000000,1000012602000000,b10r000000000000,b10r020000000000,b10r020200000000
002411.SZ,CNE100000PJ4,6103000000000000,6103040000000000,6103040300000000,b106000000000000,b106030000000000,b106030800000000
002412.SZ,CNE100000PK2,6115000000000000,6115050000000000,6115050100000000,b10i000000000000,b10i020000000000,b10i020200000000
002413.SZ,CNE100000PL0,6111000000000000,6111010000000000,6111010500000000,b10g000000000000,b10g010000000000,b10g010100000000
002414.SZ,CNE100000RK8,6108000000000000,6108020000000000,6108020100000000,b10c000000000000,b10c030000000000,b10c030100000000
002415.SZ,CNE100000PM8,1000012601000000,6110010000000000,6110010100000000,b10p000000000000,b10p020000000000,b10p020100000000
002416.SZ,CNE100000PN6,6120000000000000,1000012595000000,6120010200000000,b10q000000000000,b10q020000000000,b10q020300000000
002417.SZ,CNE100000PQ9,1000012611000000,6110020000000000,6110020400000000,b10q000000000000,b10q020000000000,b10q020400000000
002418.SZ,CNE100000PR7,6111000000000000,6111010000000000,6111010500000000,b10g000000000000,b10g010000000000,b10g010100000000
002419.SZ,CNE100000PS5,6120000000000000,1000012591000000,1000012594000000,b10e000000000000,b10e010000000000,b10e010100000000
002420.SZ,CNE100000PT3,6111000000000000,6111020000000000,6111020100000000,b10g000000000000,b10g020000000000,b10g020100000000
002421.SZ,CNE100000PV9,1000012601000000,6122020000000000,1000012603000000,b107000000000000,b107010000000000,b107010100000000
002422.SZ,CNE100000PW7,6115000000000000,6115010000000000,6115010200000000,b10i000000000000,b10i010000000000,b10i010200000000
002423.SZ,CNE100000PX5,6107000000000000,6107020000000000,6107020200000000,b105000000000000,b105020000000000,b105020100000000
002424.SZ,CNE100000PY3,6115000000000000,6115050000000000,6115050100000000,b10i000000000000,b10i020000000000,b10i020200000000
002425.SZ,CNE100000PZ0,6113000000000000,6113020000000000,1000004621000000,b10h000000000000,1000009980000000,1000009985000000
002426.SZ,CNE100000Q01,6107000000000000,6107020000000000,6107020200000000,b10a000000000000,b10a030000000000,b10a030500000000
002427.SZ,CNE100000Q19,6103000000000000,6103020000000000,6103020100000000,b106000000000000,b106020000000000,b106020100000000
002428.SZ,CNE100000Q27,6105000000000000,1000012541000000,1000012545000000,b103000000000000,b103030000000000,b103030100000000
002429.SZ,CNE100000Q50,6111000000000000,6111020000000000,6111020100000000,b10g000000000000,b10g020000000000,b10g020100000000
002430.SZ,CNE100000Q68,6107000000000000,6107040000000000,6107040700000000,b10a000000000000,b10a020000000000,b10a020300000000
002431.SZ,CNE100000Q76,6106020000000000,1000012551000000,1000012553000000,b107000000000000,b107020000000000,b107020100000000
002432.SZ,CNE100000Q84,6115000000000000,6115030000000000,6115030100000000,b10i000000000000,b10i040000000000,b10i040200000000
002433.SZ,CNE100000Q92,6115000000000000,6115050000000000,6115050100000000,b10i000000000000,b10i020000000000,b10i020200000000
002434.SZ,CNE100000QB9,1000012588000000,6109030000000000,6109030100000000,b10d000000000000,b10d030000000000,b10d030100000000
